adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,1488423,http://movies.disney.com/snow-white-and-the-seven-dwarfs,408,tt0029583,en,Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",16.263878,/wbVGRBYPRRahIZNGXY9TfHDUSc2.jpg,1937-12-20,184925486,83.0,Released,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",Snow White and the Seven Dwarfs,False,6.9,1973
False,14000000,,114,tt0100405,en,Pretty Woman,"When millionaire wheeler-dealer Edward Lewis enters a business contract with Hollywood hooker Vivian Ward, he loses his heart in the bargain in this charming romantic comedy. After Edward hires Vivian as his date for a week and gives her a Cinderella makeover, she returns the favor by mellowing the hardnosed tycoon's outlook. Can the poor prostitute and the rich capitalist live happily ever after?",13.348451,/fgmdaCMxXClZm2ePteLzCPySB1n.jpg,1990-03-23,463000000,119.0,Released,Who knew it was so much fun to be a hooker?,Pretty Woman,False,7.0,1807
False,6244087,,576,tt0065214,en,The Wild Bunch,"Aging outlaw Pike Bishop (William Holden) prepares to retire after one final robbery. Joined by his gang, which includes Dutch Engstrom (Ernest Borgnine) and brothers Lyle (Warren Oates) and Tector Gorch (Ben Johnson), Bishop discovers the heist is a setup orchestrated in part by his old partner, Deke Thornton (Robert Ryan). As the remaining gang takes refuge in Mexican territory, Thornton trails them, resulting in fierce gunfights with plenty of casualties",11.722424,/zZhp7p8qvfVrSLKpOFHcKjpEj8f.jpg,1969-06-17,638641,145.0,Released,"If you only want to spend two hours in a movie theatre and go home and forget it, stay away from THE WILD BUNCH.",The Wild Bunch,False,7.7,266
False,7000000,http://www.themoviefargo.com/,275,tt0116282,en,Fargo,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",12.61469,/pyEkyYgtyjOX1R9EYyUcgbK1sTn.jpg,1996-04-05,60611975,98.0,Released,A lot can happen in the middle of nowhere.,Fargo,False,7.7,2080
False,80000000,http://www.missionimpossible.com/,954,tt0117060,en,Mission: Impossible,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",15.793477,/vmj2PzTLC6xJvshpq8SlaYE3gbd.jpg,1996-05-22,457696359,110.0,Released,Expect the Impossible.,Mission: Impossible,False,6.7,2677
False,0,,896,tt0052572,bn,অপুর সংসার,Apu is a jobless ex-student dreaming vaguely of a future as a writer. An old college friend talks him into a visit up-country to a village wedding....,2.381806,/6Tz1Q69o2n3Zwb0ZffzPL0nFt2T.jpg,1959-05-01,16000,117.0,Released,,The World of Apu,False,8.2,40
False,275000,,753,tt0062952,en,Faces,"An old married man leaves his wife for a younger woman. Shortly after, his ex-wife also begins a relationship with a younger partner.",7.918418,/ufORkC9NfixbUxqQXI2VcNVKRZi.jpg,1968-11-24,0,130.0,Released,,Faces,False,7.1,36
False,9000000,,922,tt0112817,en,Dead Man,"On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world.",6.505272,/vGobIvxSiFvAmwqH8BlC3SpET0C.jpg,1995-12-23,0,121.0,Released,No one can survive becoming a legend.,Dead Man,False,7.2,397
False,92000000,,664,tt0117998,en,Twister,"TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",8.739144,/tKdDCkmb6obEhWEMLgGUUz5nDNs.jpg,1996-05-10,494471524,113.0,Released,The Dark Side of Nature.,Twister,False,6.1,966
False,0,http://www.wallaceandgromit.com/films/a-close-shave,532,tt0112691,en,A Close Shave,"Wallace falls in love with wool-shop owner Wendolene, not suspecting that she (or rather, her dog) is at the head of a fiendish sheep-rustling plot. Gromit is set up and jailed, but his new-found sheepish friend is determine to give Wallace a helping hand in finding out the real truth.",6.796858,/efFW4euBJIha6WVJoBPSfyui2Aa.jpg,1995-12-24,0,30.0,Released,From the Oscar-winning creator of A Grand Day Out and The Wrong Trousers.,A Close Shave,False,7.5,223
False,1800000,,935,tt0057012,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.",9.80398,/tviJ68Wj4glQk3CPMvdvExYHxX.jpg,1964-01-29,9440272,95.0,Released,The hot-line suspense comedy,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,8.0,1472
False,4000000,http://www.miramax.com/movie/trainspotting/,627,tt0117951,en,Trainspotting,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",19.348466,/p1O3eFsdb0GEIYu87xlwV7P4jM1.jpg,1996-02-23,16491080,93.0,Released,Choose life.,Trainspotting,False,7.8,2737
False,75000000,,602,tt0116629,en,Independence Day,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",17.634197,/bqLlWZJdhrS0knfEJRkquW7L8z2.jpg,1996-06-25,816969268,145.0,Released,Earth. Take a good look. It might be your last.,Independence Day,False,6.7,3334
False,2962051,,549,tt0115632,en,Basquiat,"Director Julian Schnabel illustrates the portrait of his friend, the first African-American Pop artist Jean-Michel Basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. Alongside the biography of Basquiat are the artists and the art scene from early 1980’s New York.",4.797674,/8hA5Fp1tl1MTKHfek8xgOmPDmrJ.jpg,1996-08-09,3011195,108.0,Released,"In 1981, A Nineteen-Year-Old Unknown Graffiti Writer Took The New York Art World By Storm. The Rest Is Art History.",Basquiat,False,6.6,97
False,6000000,http://www.thegodfather.com/,238,tt0068646,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",41.109264,/rPdtLWNsZmAtoZl9PK7S2wE3qiS.jpg,1972-03-14,245066411,175.0,Released,An offer you can't refuse.,The Godfather,False,8.5,6024
False,0,,159,tt0109255,de,Der bewegte Mann,"Der Bewegte Mann is a German comedy about a heterosexual man, Axel, who is thrown out of his girlfriends home for cheating and ends up moving in with a gay man. Axel learns the advantages of living with gay men even though they are attracted to him and when his girlfriend wants him back he must make a tough decision.",8.593319,/7UEzKYus31qTtyGDftRhao7kxbb.jpg,1994-10-05,0,90.0,Released,,Maybe... Maybe Not,False,6.1,34
False,0,,981,tt0032904,en,The Philadelphia Story,"Philadelphia heiress Tracy Lord throws out her playboy husband C.K. Dexter Haven shortly after their marriage. Two years later, Tracy is about to marry respectable George Kittredge whilst Dexter has been working for ""Spy"" magazine. Dexter arrives at the Lord mansion the day before the wedding with journalist Mike Connor and photographer Liz Imbrie, determined to spoil things.",8.888069,/xfwTdXCDUZffpzPsPaMrTSnBsSy.jpg,1940-12-05,0,112.0,Released,Broadway's howling year-run comedy hit of the snooty society beauty who slipped and fell - IN LOVE!,The Philadelphia Story,False,7.7,196
False,2540800,,872,tt0045152,en,Singin' in the Rain,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",11.064858,/d5J53CwrVs6txB8zhE6qS2QhIV.jpg,1952-04-10,7200000,103.0,Released,What a Glorious Feeling!,Singin' in the Rain,False,7.9,747
False,2500000,,164,tt0054698,en,Breakfast at Tiffany's,"Fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past.",10.879289,/c95lbDwL5WT8PV9DZsdSvRtXKNA.jpg,1961-10-05,9500000,110.0,Released,"Audrey Hepburn plays that daring, darling Holly Golightly to a new high in entertainment delight!",Breakfast at Tiffany's,False,7.6,1082
False,2479000,,426,tt0052357,en,Vertigo,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",18.20822,/obhM86qyv8RsE69XSMTtT9FdE0b.jpg,1958-05-09,28000000,128.0,Released,Alfred Hitchcock engulfs you in a whirlpool of terror and tension!,Vertigo,False,8.0,1162
False,1000000,,567,tt0047396,en,Rear Window,"Professional photographer L.B. ""Jeff"" Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Freemont and his visiting nurse Stella to investigate.",17.911314,/oXbT7vlLmZ76kWoHe5XJYuyJUgp.jpg,1954-08-01,36764313,112.0,Released,It only takes one witness to spoil the perfect crime.,Rear Window,False,8.2,1531
False,4000000,,213,tt0053125,en,North by Northwest,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.",12.410427,/aNV789h3oHm2pTHK5Bdq5RuiumZ.jpg,1959-07-07,13275000,136.0,Released,It's a deadly game of 'tag' and Cary Grant is 'it'...,North by Northwest,False,7.8,1062
False,3000000,,284,tt0053604,en,The Apartment,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",11.994281,/6OH3HlplEGoGjqeqRmWaVBGqbav.jpg,1960-06-15,25000000,125.0,Released,"Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!",The Apartment,False,8.1,498
False,2883848,,239,tt0053291,en,Some Like It Hot,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",11.845107,/pxc9EFCMYkItESpqqrI783yl8Gh.jpg,1959-03-18,25000000,122.0,Released,The movie too HOT for words!,Some Like It Hot,False,8.0,835
False,878000,,289,tt0034583,en,Casablanca,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",13.916101,/wOBKAoUJZb5qTsWv5XXvVV2vUzz.jpg,1942-11-26,10462500,102.0,Released,They had a date with fate in Casablanca!,Casablanca,False,7.9,1462
False,375000,,963,tt0033870,en,The Maltese Falcon,"A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette.",5.782544,/95OOYSeegOX4XW8nAeFJSIdxfM4.jpg,1941-11-18,1000000,100.0,Released,A story as EXPLOSIVE as his BLAZING automatics!,The Maltese Falcon,False,7.8,435
False,1500000,,804,tt0046250,en,Roman Holiday,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way.",11.954806,/A0JKLHc5rS3uztYl9GDOMwXl1d3.jpg,1953-09-02,12000000,119.0,Released,Romance in romantic Rome!,Roman Holiday,False,7.8,502
